0
0.35987
1.0323
1.387
1.7478
2.1093
2.508
2.8293
3.1478
3.4721
3.792
4.1088
4.4281
4.747
5.0624
5.3758
5.6932
6.0114
6.329
6.65
6.9558
7.2702
7.5614
7.8785
8.2025
8.5175
8.8208
9.1335
9.4484
9.7642
10.078
10.375
10.694
11.006
11.319
11.634
11.952
12.269
12.583
12.899
13.214
13.525
13.822
14.139
14.454
14.77
15.085
15.398
