0
0
8.2133
8.0554
0
0
13.791
349.64
399.1
126.18
34.024
56.223
43.965
56.679
26.26
18.809
0
12.619
36.374
68.402
68.602
86.819
101.52
132.89
81.956
71.003
88.308
77.359
68.449
41.588
33.816
35.327
0
21.735
57.973
48.109
84.972
100.05
116.23
115.78
80.15
100.1
101.56
118.71
112.25
65.319
53.07
0
