101.967931785989,1.70864895302474,191.052811710797
98.2815574906613,-1.23510753920485,195.247171778706
98.6831106766083,-1.65360609738269,196.5100377993
101.630852279763,-1.27719823608287,194.41058686465
99.1073882747895,-1.66071560192227,196.095727570417
102.051161303114,-1.28248027329098,194.821713868423
98.2106178218552,-1.6456886628771,198.597418377435
102.028228133475,-1.70965932255171,193.146300230303
98.2757409734824,1.64677991385077,194.828293001207
101.564749883313,1.70189294332817,191.479149939539
